email,user_id,status,prefix,first_name,last_name,suffix,class_year,391673,391674,391675,391676,391677,391678,391679,391681,391683,391684,391685,391686,391687,391688,391689,391690,391691,391692,391693,391694,391695,391696,391708,391709,391798,391800,391837,391838,391852,391853,392178,392529,392635,392649,h01-1,h01-2,h01-3
sonya.mallon@modolabs.com,testID886,Pending,,Sonya,Mallon,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sonya.mather@modolabs.com,testID887,Pending,,Sonya,Mather,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sonya.moreland@modolabs.com,testID888,Pending,,Sonya,Moreland,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sonya.nagatoshi@modolabs.com,testID889,Pending,,Sonya,Nagatoshi,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sonya.north@modolabs.com,testID890,Pending,,Sonya,North,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sonya.ormsbee@modolabs.com,testID891,Pending,,Sonya,Ormsbee,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sonya.patt@modolabs.com,testID892,Pending,,Sonya,Patt,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sonya.pforzheimer@modolabs.com,testID893,Pending,,Sonya,Pforzheimer,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sonya.quincy@modolabs.com,testID894,Pending,,Sonya,Quincy,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sonya.smith@modolabs.com,testID895,Pending,,Sonya,Smith,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sonya.swamy@modolabs.com,testID896,Pending,,Sonya,Swamy,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sonya.tepfenhart@modolabs.com,testID897,Pending,,Sonya,Tepfenhart,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sonya.winthrop@modolabs.com,testID898,Pending,,Sonya,Winthrop,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sonya.yu@modolabs.com,testID899,Pending,,Sonya,Yu,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.adams@modolabs.com,testID900,Pending,,Yuki,Adams,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.akins@modolabs.com,testID901,Pending,,Yuki,Akins,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.amjad@modolabs.com,testID902,Pending,,Yuki,Amjad,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.bailey@modolabs.com,testID903,Pending,,Yuki,Bailey,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.cabot@modolabs.com,testID904,Pending,,Yuki,Cabot,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.chisholm@modolabs.com,testID905,Pending,,Yuki,Chisholm,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.currier@modolabs.com,testID906,Pending,,Yuki,Currier,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.dunster@modolabs.com,testID907,Pending,,Yuki,Dunster,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.ellwood@modolabs.com,testID908,Pending,,Yuki,Ellwood,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.huang@modolabs.com,testID909,Pending,,Yuki,Huang,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.jones@modolabs.com,testID910,Pending,,Yuki,Jones,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.kim@modolabs.com,testID911,Pending,,Yuki,Kim,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.kirkland@modolabs.com,testID912,Pending,,Yuki,Kirkland,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.lee@modolabs.com,testID913,Pending,,Yuki,Lee,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.leverett@modolabs.com,testID914,Pending,,Yuki,Leverett,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.lowell@modolabs.com,testID915,Pending,,Yuki,Lowell,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.mallon@modolabs.com,testID916,Pending,,Yuki,Mallon,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.mather@modolabs.com,testID917,Pending,,Yuki,Mather,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.moreland@modolabs.com,testID918,Pending,,Yuki,Moreland,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.nagatoshi@modolabs.com,2035241,Pending,Ms.,Yuki,Nagatoshi,,testnames.py,1,1,1,1,1,,1,1,,,,,,,,Thursday,,,,1,,,,,,,,,,,,,,,,,
yuki.north@modolabs.com,testID920,Pending,,Yuki,North,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.ormsbee@modolabs.com,testID921,Pending,,Yuki,Ormsbee,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.patt@modolabs.com,testID922,Pending,,Yuki,Patt,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.pforzheimer@modolabs.com,testID923,Pending,,Yuki,Pforzheimer,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.quincy@modolabs.com,testID924,Pending,,Yuki,Quincy,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.smith@modolabs.com,testID925,Pending,,Yuki,Smith,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.swamy@modolabs.com,testID926,Pending,,Yuki,Swamy,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.tepfenhart@modolabs.com,testID927,Pending,,Yuki,Tepfenhart,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.winthrop@modolabs.com,testID928,Pending,,Yuki,Winthrop,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yuki.yu@modolabs.com,testID929,Pending,,Yuki,Yu,,testnames.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
